created_at,created_date,rating,review_id,user_id,reviewable_id,locale,product_id,product_type,url,text,designer_id,designer_title
2024-02-10 14:51:44.390000,2024-02-10,5,97176,1237435,113287,de,11328702,Pattern,https://www.makerist.de/patterns/geldboerse-mini-ruby-mini-portemonnaie,"eine kleine feine Geldbörse … etwas Erfahrung im Nähen sollte man schon mitbringen … und … sich Zeit lassen, nicht nur beim nähen, auch beim Lesen der Anleitung ;) … denn die erklärt - Dank reicher Bebilderung - jeden Schritt",295927,Hansedelli
2024-02-10 18:12:19.707000,2024-02-10,5,97178,2098629,90772,fr,9077202,Pattern,https://www.makerist.fr/patterns/fresco-blouse-fluide-avec-col-cravate,"je souhaite réaliser ce patron mais je ne trouve pas le schémas de montage. Manque t'il au téléchargement ?
Merci pour votre retour ",1202372,Studio Calicot
2024-02-11 15:50:47.344000,2024-02-11,5,97184,2262603,80280,de,8028002,Pattern,https://www.makerist.de/patterns/t-shirt-arlington-gr-xs-xl,Leider kein Schnittmuster bei obwohl es dort steht ... habe die Dame angeschrieben ... mal schauen ob etwas zurück kommt,1465796,lucy.sonnenschein.design
2024-02-12 08:06:53.920000,2024-02-12,5,97194,1375166,42699,de,4269902,Pattern,https://www.makerist.de/patterns/kopftuch-sonnenspieler-anleitung-und-schnittmuster,"Schönes Schnittmuster, hatte bei der Beschreibung zwischendurch Schwierigkeiten die Bilder und den Text zueinander zu bekommen. Da es aber ja nur drei Teile sind, die aneinander müssen, ergibt sich das schon. ☺️",158771,MamaMika 
2024-02-12 09:29:49.639000,2024-02-12,3,97198,453299,114490,fr,11449002,Pattern,https://www.makerist.fr/patterns/huggish-faux-fur-veste-a-capushe-tailles-s-xxl,"Le patron n'est pas d'une simplicité même pour une couturière avancée. Attention, les tailles ne correspondent pas aux tailles européennes et le tableau de mensuration serait à revoir. Pour le métrage du tissu qui n'est pas très explicite pour les ",1964175,MUNA patterns FR
2024-02-11 21:59:59.589000,2024-02-11,5,97189,230079,113927,de,11392702,Pattern,https://www.makerist.de/patterns/es-ist-alles-in-ordnung-plotterdatei,Tolle Datei. Ich mag diese Art von Humor. Gut zu entgittern. ,809844,B.Style
2024-02-12 09:35:16.382000,2024-02-12,5,97201,453299,64527,fr,6452702,Pattern,https://www.makerist.fr/patterns/t-shirt-kopines,Le patron taille super bien et à faire super simple. J'adore porter mes tee-shirts réalisés avec ce patron.,685591,Viny DIY
2024-02-11 21:08:57.834000,2024-02-11,5,97187,2245656,110430,de,11043002,Pattern,https://www.makerist.de/patterns/sommertop-sleaford,"Sehr gute, leicht verständliche Anleitung. Einfach und schnell zu stricken.",1002450,Bunte Fussel
2024-02-12 11:02:20.936000,2024-02-12,5,97205,219385,115767,de,11576702,Pattern,https://www.makerist.de/patterns/so-ein-schei-dreck-plotterdatei,toll,809844,B.Style
2024-02-12 13:16:05.282000,2024-02-12,4,97208,145880,70559,de,7055902,Pattern,https://www.makerist.de/patterns/081de-haekelanleitung-zauberhexe-pdf-astashova-mk,"Ich habe die Hexe aus dickerem Garn gehäkelt, das zu einer 2,5er Häkelnadel passt. Sie ist natürlich deutlich größer als angegeben. Die Sorge, dass die Relation und die Reihen sich mehr drehen, kann ich nicht bestätigen.
Die Hexe besteht nur aus fes",900184,Little Owls Hut Deutsch
2024-02-12 16:53:33.945000,2024-02-12,5,97212,399824,95538,de,9553802,Pattern,https://www.makerist.de/patterns/bluse-manaus-34-58-damen-schnittmuster,"Schnell genähte schöne Bluse, Ausschnitt ist etwas tief. werde das bei der nächsten Bluse korrigieren.",237244,erbsünde
2024-02-12 20:51:26.232000,2024-02-12,5,97219,1212358,114142,de,11414202,Pattern,https://www.makerist.de/patterns/pingvin-oversize-pulli-hoodie,"Ein tolles Schnittmuster und dank der ausführlichen Anleitung sehr gut nähbar. 
Einer meiner Lieblingspullis zur Zeit. ",214190,kystbarn
2024-02-12 19:41:46.019000,2024-02-12,5,97215,1518651,62369,de,6236902,Pattern,https://www.makerist.de/patterns/schnittmuster-raglanpullover-piexsu-modest-jungs-gr-98-164,Ein echt tolles schnittmuster. Ich finde nur das mit sweat das Muster etwas zu eng ist. Daher nähe ich es in jersey und es passt super gut. ,425001,PiexSu
2024-02-13 04:59:13.433000,2024-02-13,3,97222,1950238,66251,de,6625102,Pattern,https://www.makerist.de/patterns/ebook-anne-umstandsleggings-gr-34-56-a4-a0,Leider ist die Hose für mich absolut nichts. Ich wollte sie mir nähen da ich aktuell schwanger bin. Laut den massen habe ich am po eine 56 ich trage normalerweise ein 46-48 bei den beinen habe ich dann eine 44 jnd ein 42. Das sind so viele Nummern  Diffe,1388674,Königin Mutter DE
2024-02-13 12:11:18.305000,2024-02-13,5,97227,1802477,104199,de,10419902,Pattern,https://www.makerist.de/patterns/mini-mawi-girls-gr-74-164-inkl-beamerdatei,Sehr schöner Schnitt. Schon zwei Mal genäht. Geeignet für fortgeschrittene Anfänger. ,1227758,A.J.s inspired
2024-02-14 10:04:12.248000,2024-02-14,5,97238,2252013,108372,fr,10837202,Pattern,https://www.makerist.fr/patterns/modulab-blouse-beryl-pdf,Très jolie blouse facile à réaliser avec les explications dans le pdf et avec le support vidéos.,2184520,Modulab Studio 
2024-02-13 19:10:30.386000,2024-02-13,5,97235,1509683,82028,de,8202802,Pattern,https://www.makerist.de/patterns/shorts-hose-solbad-gr-32-50-inkl-a0-a4,"Ich habe die Hose aus leichter Baumwolle genäht. Wie empfohlen habe ich eine Nummer größer gewählt.
Und ich muss sagen, ich bin von diesem Schnitt begeistert. Durch den Abnäher hinten formt sie sogar einen schönen Popo.
Die Anleitung ist sehr ausf",1378057,Snyggli
2024-02-13 18:11:34.232000,2024-02-13,5,97232,1992612,30986,fr,3098602,Pattern,https://www.makerist.fr/patterns/polly-robe-en-sweat-avec-col-roule-98-152,"Patron très simple à réaliser, montage bien expliqué et faisable sans surjeteuse sans aucun problème. J'ai déjà d'autres demandes !",273949,STUDIO SCHNITTREIF
2024-02-14 15:35:02.160000,2024-02-14,3,97244,2145771,104488,fr,10448802,Pattern,https://www.makerist.fr/patterns/patron-de-couture-femme-robe-pull-hanna,"J'ai découpé et monté le patron aujourd'hui, ce qui a été un peu ardu, puis j'ai lu les explications très, très succinctes. Je vais tenter de coudre ce modèle en me basant sur mes connaissances en couture....Le modèle est attrayant, me plaît beau",1756151,AV Alexandra création FR
2024-02-14 12:14:17.187000,2024-02-14,5,97241,2269098,41785,de,4178502,Pattern,https://www.makerist.de/patterns/kinderjacke-herbstliebe-56-122,"Wo finde ich das Schnittmuster, mir wurde nur die Nähanleitung heruntergeladen!",425173,Herzenfroh
2024-02-15 07:12:17.519000,2024-02-15,5,97251,852660,113981,de,11398102,Pattern,https://www.makerist.de/patterns/lieblings-plotter-und-druckdatei,So eine tolle Datei ,809844,B.Style
2024-02-14 20:40:13.907000,2024-02-14,5,97248,1650124,100336,fr,10033602,Pattern,https://www.makerist.fr/patterns/patron-de-couture-pantalon-doris,Patron simple et bien expliqué.  Pour débuter c'est pas mal. Je l'ai réalisé dans un tissu jersey sweat. Il n'y a pas de difficulté.  ,1827519,Atelier Darra FR
2024-02-15 15:12:45.886000,2024-02-15,5,97258,360837,42998,de,4299802,Pattern,https://www.makerist.de/patterns/die-schnieke-wiebke-der-fesche-blazer,"Das Schnittmuster ist einfach nur super: beim Ausdruck passt alles perfekt, beim Zuschnitt passen alle Teile perfekt zu einander und das Nähen macht dank der hervorragenden Anleitung irre Spaß und ist bestimmt auch für nicht so geübte Näherinnen einfa",27194,echt Knorke
2024-02-16 06:15:23.339000,2024-02-16,5,97266,836031,47269,de,4726902,Pattern,https://www.makerist.de/patterns/feel-free-raglan-schnittmuster-anleitung-by-sewera,"Diesen Schnitt habe ich mit einem Viskosejersey in Dunkellila umgesetzt. Sieht sehr edel aus und ist auch ein wenig festlich, ich mag's total.  Ich trage eine große Größe, habe dicke Oberarme, die durch die Raffung aber nicht betont werden. 
Die Umsetz",217405,Sewera
2024-02-15 18:40:58.180000,2024-02-15,5,97261,628658,76476,de,7647602,Pattern,https://www.makerist.de/patterns/bluse-valentina-naehanleitung-schnitt,Ich bin mit dem Schnittmuster gut zurechtgekommen. Habe es für mich in  Größe 38 und für meine Mama in Gr. 44 genäht. Es waren keine Schnittanpassungen notwendig und die Kaufgröße entsprach unseren Größen. Ich nähe die Bluse auf jeden Fall noch m,237132,Made by Oranges
2024-02-16 13:34:11.027000,2024-02-16,5,97268,585418,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,Ein mega tolles Schnittmuster.,2142422,Nähfußion
2024-02-16 15:03:24.902000,2024-02-16,5,97269,1004194,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,"Ein richtig cooler Schnitt. Dank den Bildern im eBook kann man die auch als fortgeschrittener Anfänger gut nähen. Und dann noch das Video dazu, so wagt man sich auch dran! ",2142422,Nähfußion
2024-02-16 20:12:53.799000,2024-02-16,1,97274,672079,81500,de,8150002,Pattern,https://www.makerist.de/patterns/kapuzenpulli-momo-mit-ueberlappender-schalkapuze-xs-3xl,Habe zweimal per Mail nach dem mitverkauften (aber auf der Homepage nicht auffindbaren) Foto-Tutorial gefragt und es zusätzlich über die Kommentarfunktion der Homepage versucht - keine Reaktion -  finde ich nicht besonders kundenfreundlich…,5936,SO Pattern Schnittmuster
2024-02-16 23:18:19.865000,2024-02-16,5,97276,51573,97845,de,9784502,Pattern,https://www.makerist.de/patterns/kurzjacke-julia-gr-32-52-schnittmuster-e-book,"Diese Jacke ist eine tolle Ergänzung im Spätsommer/Herbst oder Frühjahr, um Das Sommerkleid länger ausführen zu können.  Ein schönes Ebook, die tolle bebilderte Anleitung erleichtert das Nähen.",1378333,purpurnaht
2024-02-17 11:57:10.562000,2024-02-17,5,97282,961566,82183,de,8218302,Pattern,https://www.makerist.de/patterns/capejacke-maria-gr-86-134-schnittmuster-naehanleitung,"Insgesamt ein sehr schönes Cape. Vorsicht bei Punkt 12, die Wendeöffnung erst ganz zum Schluss schließen, da ja die Jackenkapuze am Außen- und Futterstoff nur auf links fixiert werden kann und dann noch gewendet werden muss. Ansonsten wurde alles gut v",1727006,Ida & Tilda
2024-02-17 21:51:58.287000,2024-02-17,5,97287,500041,72055,fr,7205502,Pattern,https://www.makerist.fr/patterns/pull-alya,Cousu en peu de temps ce pull est pratique! Bien coupé il est très facile et rapide à coudre ,1495182,Couturette
2024-02-17 21:50:03.400000,2024-02-17,5,97286,500041,28251,fr,2825102,Pattern,https://www.makerist.fr/patterns/tunique-emily-patron-de-couture,"Patron extrêmement facile, sympa qui donne un rendu très différent suivant le tissu choisi ! Il taille très bien et se coud rapidement 
J’en ai cousu 7 et cela n’est pas terminé !
",353339,Made by Oranges Français
2024-02-18 10:32:14.325000,2024-02-18,5,97316,585418,109887,de,10988702,Pattern,https://www.makerist.de/patterns/plotterdatei-naehe-dich-gluecklich,"Tolle Datei. Hab ich für mein Nähzimmer auf die Gardine gebügelt.
Sehr hübsch ",2142422,Nähfußion
2024-02-18 07:40:58.597000,2024-02-18,5,97294,1128704,86523,de,8652302,Pattern,https://www.makerist.de/patterns/herrenshirt-helge-xxs-5xl-beamerfaehig,Ich bin begeistert von dem Schnittmuster. Es lassen sich sehr gut Panelstoffe damit nähen und das Ergebnis ist super. Vielen Dank 🧵🪡👍,1605746,Küstenschnitt DE
2024-02-17 23:30:20.606000,2024-02-17,5,97291,808060,115653,de,11565302,Pattern,https://www.makerist.de/patterns/babyrockhose,"Toller Schnitt und super erklärt. 
Er kann sowohl schlicht als auch aufwendig genäht genäht werden. Und ein absoluter Allrounder ",1750409,Herr knirps & das Himbeermädchen
2024-02-17 16:42:22.405000,2024-02-17,4,97284,229055,78465,de,7846502,Pattern,https://www.makerist.de/patterns/ebook-rolltop-rucksack-baxxter-45x35x10cm,"Mit dem Endergebnis bin ich sehr zufrieden, aber wie schon in der Beschreibung gesagt, ist die Anleitung definitiv nichts für Anfänger. Man sollte schon Erfahrung in Sachen Taschen nähen haben, denn manche Dinge werden vorausgesetzt und nicht näher erl",1501703,Schnittrebell
2024-02-18 09:59:30.652000,2024-02-18,5,97307,585418,104903,de,10490302,Pattern,https://www.makerist.de/patterns/e-book-dellibag-shirt-groesse-74-158,Das Shirt ist der Knaller. Richtig cool auch für schon etwas größere Kids. Junior liebt es.,2142422,Nähfußion
2024-02-18 09:58:32.330000,2024-02-18,5,97306,585418,104906,de,10490602,Pattern,https://www.makerist.de/patterns/e-book-kuscha-set-beanie-steckschal,Tolles Kuschelset. Super schnell genäht. ,2142422,Nähfußion
2024-02-18 10:19:14.097000,2024-02-18,5,97311,585418,104885,de,10488502,Pattern,https://www.makerist.de/patterns/e-book-rezita-umhaengetasche-2-reissverschlusspositionen,"Süße Tasche mit viel Stauraum. 
Tolle bebilderte Schritt für Schritt Anleitung ",2142422,Nähfußion
2024-02-18 16:10:13.641000,2024-02-18,5,97320,1060413,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,"Ein super tolles Schnittmuster, auch für Anfänger. Das Highlight ist das Panel in der Mitte. Es gibt soviel Gestaltungsmöglichkeiten, jede Totebag wird anders und einzigartig. Anleitung ist super verständlich und Zuschnitt mit Beamer total easy. ",2142422,Nähfußion
2024-02-19 08:56:19.718000,2024-02-19,4,97333,1502644,60300,de,6030002,Pattern,https://www.makerist.de/patterns/ebook-herren-hoodie-daddy-melian-xs-5xl,"Super Schnitt für Männer! Ich habe den gleichen für Damen. 

Ich weiß nicht, ob ich die Anleitung nicht richtig gelesen habe, aber als ich den Pullover mit Kapuze genäht habe, hat mir immer Stoff gefehlt und ich musste etwas tricksen. ",507502,Melian´s kreatives Stoffchaos
2024-02-19 10:36:46.995000,2024-02-19,5,97346,62873,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,"Als absoluter Anfänger hab ich mich an die Totebag gewagt,durch die bebilderte Anleitung und dem Video war es jedoch gar nicht schwer und ich habe meine erste Tasche genäht.Sehr zu empfehlen!",2142422,Nähfußion
2024-02-19 08:18:19.008000,2024-02-19,5,97331,1593877,53029,de,5302902,Pattern,https://www.makerist.de/patterns/retro-boxershorts-moritz-80-164-freebook,"Ich bin prima zufrieden mit dem Schnittmuster und der Anleitung. Der Schnitt passt perfekt. Vielen Dank dafür, ich bin ganz glücklich damit. ",274668,Engelinchen Design
2024-02-19 08:58:11.381000,2024-02-19,5,97334,1833004,90457,de,9045702,Pattern,https://www.makerist.de/patterns/freebook-schulter-spucktuch,"Sehr schönes Schnittmuster und die Anleitung dazu ist auch super. Sehr gut für Anfänger geeignet und schnell genäht.
Ich habe auf der einen Stoffseite meine Stoffreste (beschichtete Baumwolle) verarbeitet und da der Stoff nicht mehr hoch genug war ein",763366,Selbernähen.net
2024-02-19 10:34:56.712000,2024-02-19,5,97345,835929,99835,de,9983502,Pattern,https://www.makerist.de/patterns/plottervorlage-groessenlabel,Sehr nette Größenlabels und lassen sich super an meine Bedürfnisse anpassen ,245779,73engelchen
2024-02-19 04:24:13.471000,2024-02-19,5,97327,2203424,100249,fr,10024902,Pattern,https://www.makerist.fr/patterns/patron-de-couture-hommes-taille-s-xxl-a4-a0-albert,Patron parfait !!! Réalisé 2 fois en guise de haut de pyjama pour mon mari et mon fils de 40 ans. Ils adorent 👌,1964175,MUNA patterns FR
2024-02-19 09:29:46.524000,2024-02-19,5,97338,1956360,47260,de,4726002,Pattern,https://www.makerist.de/patterns/stickdatei-schnullertasche-in-the-hoop-tasche-302,"Der Download hat super funktioniert, ich konnte sofort loslegen. Und die Stickdatei ist sehr sauber und wirklich Schritt für Schritt gut erklärt. Es war meine erste Arbeit in der Art, und ich bin begeistert ",202543,Design-by-Jasmina
2024-02-19 12:25:36.265000,2024-02-19,5,97350,1247217,91486,fr,9148602,Pattern,https://www.makerist.fr/patterns/tee-shirt-pour-femme-sweetie-du-xs-au-xxl,"Très joli modèle, avec le bord légèrement resserré en bas et aux manches, et très facile à réaliser.",1969041,Marisa Mlm Patrons 
2024-02-19 12:27:37.873000,2024-02-19,5,97351,749000,110431,de,11043102,Pattern,https://www.makerist.de/patterns/kleid-tunika-love-you-and-mee-damen-gr-34-56,"Mega tolles eBook für Sommer und Frühling! 
Sehr gute Anleitung. Nähe ich super gerne! ",2190909,MiaLomee
2024-02-19 13:18:50.227000,2024-02-19,5,97359,1384019,80190,de,8019002,Pattern,https://www.makerist.de/patterns/e-book-maxihose-lasse-gr-110-176,"So ein toller und gut sitzender Schnitt, ich bin begeistert. Danke dafür ",56115,Mamili 1910 
2024-02-20 10:01:09.523000,2024-02-20,5,97370,2192301,83769,fr,8376902,Pattern,https://www.makerist.fr/patterns/robe-sarah-du-34-au-52,"Magnifique robe, j’ai adoré la coudre, très simple et idéal pour les grandes tailles que j’ai fait pour une amie ! ",643758,Made in Me Couture
2024-02-19 20:57:03.956000,2024-02-19,5,97367,1470578,79985,de,7998502,Pattern,https://www.makerist.de/patterns/hibbelmors-kurze-hose-capri-7-8-lange-hose,"Nachdem ich die Glimmors nach Großentabelle genäht hatte, habe ich diese direkt eine Nummer kleiner genäht, da der Stoff ausreichend dehnbar ist. Wieder eine Hose, die ich gar nicht mehr ausziehen mag, weil sie so mega bequem ist! 
Die Ebenen im Schnit",214190,kystbarn
2024-02-19 18:32:17.888000,2024-02-19,5,97364,877987,93724,fr,9372402,Pattern,https://www.makerist.fr/patterns/pantalon-buneos-aires-patron-44-a-62-ans-cours-video,j'ai cousu ce pantalon pour mon mari en tergal .j'en ai fait une version un peu habillé .J'ai trouvé ce patron facile à coudre grâce à la vidéo bien expliquée. Et quel plaisir de trouver une grande taille !j'ai juste élargi les jambes un peu en bas,767124,EnjoyCouture
2024-02-20 12:58:32.224000,2024-02-20,5,97375,2151374,115829,de,11582902,Pattern,https://www.makerist.de/patterns/peplum-shirt-merle-gr-34-50,Merle ist ein super schönes Shirt mit toller Schritt für Schritt Anleitung. Man kann aus Tunika- und Shirtlänge wählen. Merle ist super schnell genäht.,1363732,Graustufen-Stoffe
2024-02-20 13:45:57.637000,2024-02-20,5,97379,398080,115829,de,11582902,Pattern,https://www.makerist.de/patterns/peplum-shirt-merle-gr-34-50,"Toller Schnitt, verständliche Anleitung und absolut anfängertauglich. Durch die Abnäher im Oberteil eine sehr gute Passform. ",1363732,Graustufen-Stoffe
2024-02-20 15:45:50.080000,2024-02-20,5,97384,2068948,51119,de,5111902,Pattern,https://www.makerist.de/patterns/overall-sleepy-leon-2-0-naehanleitung-schnitt-gr-50-128,"Ich liebe dieses Schnittmuster!! Einfach mega cool, schnell genäht, total bequem; absolutes Liebslingsstück. Mit einer grooosen Frage: gibts ein Update für Beamer oder A0 Datei? Ich klebe nicht mehr ;-) Würde mich uuuu freuen. DANKE! ",150768,NähCram
2024-02-21 07:38:11.282000,2024-02-21,5,97392,1219505,28975,de,2897502,Pattern,https://www.makerist.de/patterns/frau-polly-sweatkleid-rollkragen-xs-xxl,So ein einfacher Schnitt und so ein tolles Ergebnis. Bereits mehrmals in verschiedenen Längen und mit verschiedenen Materialien genäht. ,2294,STUDIO SCHNITTREIF
2024-02-21 08:04:13.145000,2024-02-21,5,97400,1219505,84481,de,8448102,Pattern,https://www.makerist.de/patterns/frau-svenja-pullover-mit-raglanaermeln-xs-xxl,"Ich glaube ja, das Studio Schnittreif meinen Körper als Grundlage für die Schnitterstellung nimmt. Anders kann ich es mir nicht erklären, dass mir die Schnitte so perfekt passen. 😉",2294,STUDIO SCHNITTREIF
2024-02-21 08:12:57.777000,2024-02-21,4,97402,1219505,34403,de,3440302,Pattern,https://www.makerist.de/patterns/jogginghose-fashionjogger-piexsu-lev-man-groesse-44-64,"Diese Jogginghose hat Bundfalten. Das ist nun sehr speziell und gefällt meinem Mann gar nicht. Deshalb habe ich den halbfertigen Schnitt wieder aufgetrennt und werde versuchen, einen anderen Schnitt für die Teile nutzen zu nutzen, da mir das Entsorgen de",425001,PiexSu
2024-02-21 07:53:04.063000,2024-02-21,4,97398,1219505,11488,de,1148802,Pattern,https://www.makerist.de/patterns/jogginghose-mamas-lieblingsbuxe-gr-34-54,"Nicht mein Fall. Zwar schnell und einfach zu nähen, aber die Form einfach alles zu weit. Wer solche Formen mag, findet hier jedoch ein gutes Schnittmuster. ",352748,Fred von SOHO
2024-02-20 19:15:31.480000,2024-02-20,5,97389,1063838,115829,de,11582902,Pattern,https://www.makerist.de/patterns/peplum-shirt-merle-gr-34-50,"Super schöner, figurschmeichelnder Schnitt mit anfängertauglicher, bebilderter Anleitung, der schnell genäht ist. ",1363732,Graustufen-Stoffe
2024-02-21 07:58:25.639000,2024-02-21,4,97399,1219505,11486,de,1148602,Pattern,https://www.makerist.de/patterns/jogginghose-papas-lieblingsbuxe-naehanleitung-inkl-schnittmuster-xxs-3xl,"Ich habe in den letzten Monaten für meinen Mann und meine Söhne verschiedene Jogginghosen Schnitte probiert. Dies ist der, der uns am wenigsten zusagt. Insgesamt ist alles zu weit (ich weiß nicht, wie oft ich die Beinweite reduziert habe, damit es nicht",352748,Fred von SOHO
2024-02-21 13:08:17.218000,2024-02-21,4,97408,1407859,39494,de,3949402,Pattern,https://www.makerist.de/patterns/hose-raquel-naehanleitung-schnitt,"Das Schnittmuster ist sehr schön, aber die Beschreibung ist sehr dürftig. Vor allem beim Reisverschluss annähen fehlt mir mehr Erklärung und vielleicht bildliche Darstellung",237132,Made by Oranges
2024-02-22 09:54:34.519000,2024-02-22,5,97414,118028,79730,de,7973002,Pattern,https://www.makerist.de/patterns/niela-s-schlagings-schnittmuster-gr-32-54,"Wow, was für ein tolles Schnittmuster! Meine Probehose überzeugt mich total! Mir gefällt auch besonders gut, dass es die einzelnen Größen in Ebenen gibt und sogar zwei unterschiedliche Nahtzugaben ebenfalls einblendbar sind. Die Anleitung ist auch ver",836450,PhiBobo's Zaubernadel
2024-02-21 16:53:40.050000,2024-02-21,5,97410,562009,109552,de,10955202,Pattern,https://www.makerist.de/patterns/isflak-raglanhoodie-mit-reissverschluss-troyer-gr-30-50,"Ein toller Schnitt, alle Teile passen perfekt zusammen und das Ergebnis sieht klasse aus!! 
Es werden definitiv weitere ISFLAK folgen.",214190,kystbarn
2024-02-22 17:08:58.475000,2024-02-22,5,97423,702479,114905,de,11490502,Pattern,https://www.makerist.de/patterns/oversizemantel-gr-34-46,"Ein tolles und fix geklebtes Schnittmuster. Fast genauso schnell lässt sich der Oversizemantel auch nähen. Passform ist echt super. Ein toller Grundschnitt, der dazu einlädt, der eigenen Kreativität freien Lauf zu lassen.",227158,nahttürlich handgemacht
