,created_at,created_date,rating,review_id,user_id,reviewable_id,locale,product_id,product_type,url,text,designer_id,designer_title,translated_text,sentiment
35,2024-02-15 15:12:45.886000,2024-02-15,5,97258,360837,42998,de,4299802,Pattern,https://www.makerist.de/patterns/die-schnieke-wiebke-der-fesche-blazer,"Das Schnittmuster ist einfach nur super: beim Ausdruck passt alles perfekt, beim Zuschnitt passen alle Teile perfekt zu einander und das Nähen macht dank der hervorragenden Anleitung irre Spaß und ist bestimmt auch für nicht so geübte Näherinnen einfa",27194,echt Knorke,"The pattern is just great: everything fits perfectly when printed out, all the pieces fit together perfectly when cutting, and thanks to the excellent instructions, sewing is great fun and is sure to be easy even for less experienced seamstresses.",Positive
36,2024-02-16 06:15:23.339000,2024-02-16,5,97266,836031,47269,de,4726902,Pattern,https://www.makerist.de/patterns/feel-free-raglan-schnittmuster-anleitung-by-sewera,"Diesen Schnitt habe ich mit einem Viskosejersey in Dunkellila umgesetzt. Sieht sehr edel aus und ist auch ein wenig festlich, ich mag's total.  Ich trage eine große Größe, habe dicke Oberarme, die durch die Raffung aber nicht betont werden. 
Die Umsetz",217405,Sewera,"I made this pattern using a dark purple viscose jersey. It looks very classy and is also a little festive, I really like it. I wear a large size and have thick upper arms, which are not emphasized by the gathering. 
The implementation",Mixed
37,2024-02-15 18:40:58.180000,2024-02-15,5,97261,628658,76476,de,7647602,Pattern,https://www.makerist.de/patterns/bluse-valentina-naehanleitung-schnitt,Ich bin mit dem Schnittmuster gut zurechtgekommen. Habe es für mich in  Größe 38 und für meine Mama in Gr. 44 genäht. Es waren keine Schnittanpassungen notwendig und die Kaufgröße entsprach unseren Größen. Ich nähe die Bluse auf jeden Fall noch m,237132,Made by Oranges,I got on well with the pattern. I sewed it for myself in size 38 and for my mom in size 44. No adjustments to the pattern were necessary and the purchased size matched our sizes. I will definitely sew the blouse again,Positive
38,2024-02-16 13:34:11.027000,2024-02-16,5,97268,585418,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,Ein mega tolles Schnittmuster.,2142422,Nähfußion,A mega great pattern.,Positive
39,2024-02-16 15:03:24.902000,2024-02-16,5,97269,1004194,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,"Ein richtig cooler Schnitt. Dank den Bildern im eBook kann man die auch als fortgeschrittener Anfänger gut nähen. Und dann noch das Video dazu, so wagt man sich auch dran! ",2142422,Nähfußion,"A really cool cut. Thanks to the pictures in the eBook, even advanced beginners can sew it well. And then there's the video, so you can give it a go!",Positive
40,2024-02-16 20:12:53.799000,2024-02-16,1,97274,672079,81500,de,8150002,Pattern,https://www.makerist.de/patterns/kapuzenpulli-momo-mit-ueberlappender-schalkapuze-xs-3xl,Habe zweimal per Mail nach dem mitverkauften (aber auf der Homepage nicht auffindbaren) Foto-Tutorial gefragt und es zusätzlich über die Kommentarfunktion der Homepage versucht - keine Reaktion -  finde ich nicht besonders kundenfreundlich…,5936,SO Pattern Schnittmuster,I have asked twice by email for the photo tutorial that is sold with the dress (but cannot be found on the website) and also tried using the comments function on the website - no response - I don't find that particularly customer-friendly...,Negative
41,2024-02-16 23:18:19.865000,2024-02-16,5,97276,51573,97845,de,9784502,Pattern,https://www.makerist.de/patterns/kurzjacke-julia-gr-32-52-schnittmuster-e-book,"Diese Jacke ist eine tolle Ergänzung im Spätsommer/Herbst oder Frühjahr, um Das Sommerkleid länger ausführen zu können.  Ein schönes Ebook, die tolle bebilderte Anleitung erleichtert das Nähen.",1378333,purpurnaht,"This jacket is a great addition for late summer/autumn or spring, so that you can wear the summer dress for longer. A lovely e-book, the great illustrated instructions make sewing easier.",Positive
42,2024-02-17 11:57:10.562000,2024-02-17,5,97282,961566,82183,de,8218302,Pattern,https://www.makerist.de/patterns/capejacke-maria-gr-86-134-schnittmuster-naehanleitung,"Insgesamt ein sehr schönes Cape. Vorsicht bei Punkt 12, die Wendeöffnung erst ganz zum Schluss schließen, da ja die Jackenkapuze am Außen- und Futterstoff nur auf links fixiert werden kann und dann noch gewendet werden muss. Ansonsten wurde alles gut v",1727006,Ida & Tilda,"Overall, a very nice cape. Be careful with point 12, don't close the turning opening until the very end, as the jacket hood can only be attached to the outer and lining fabric inside out and then has to be turned inside out. Otherwise everything turned out well.",Mixed
43,2024-02-17 21:51:58.287000,2024-02-17,5,97287,500041,72055,fr,7205502,Pattern,https://www.makerist.fr/patterns/pull-alya,Cousu en peu de temps ce pull est pratique! Bien coupé il est très facile et rapide à coudre ,1495182,Couturette,"Cousu en peu de temps ce pull est pratique! Well cut, it is very easy and quick to sew ",Positive
44,2024-02-17 21:50:03.400000,2024-02-17,5,97286,500041,28251,fr,2825102,Pattern,https://www.makerist.fr/patterns/tunique-emily-patron-de-couture,"Patron extrêmement facile, sympa qui donne un rendu très différent suivant le tissu choisi ! Il taille très bien et se coud rapidement 
J’en ai cousu 7 et cela n’est pas terminé !
",353339,Made by Oranges Français,"Extremely easy pattern, nice that gives a very different result following the chosen fabric! The size is very good and could be sewn quickly 
I have number 7 and it is not finished! 
",Mixed
45,2024-02-18 10:32:14.325000,2024-02-18,5,97316,585418,109887,de,10988702,Pattern,https://www.makerist.de/patterns/plotterdatei-naehe-dich-gluecklich,"Tolle Datei. Hab ich für mein Nähzimmer auf die Gardine gebügelt.
Sehr hübsch ",2142422,Nähfußion,"Great file. I ironed it onto the curtains for my sewing room. 
Very pretty ",Positive
46,2024-02-18 07:40:58.597000,2024-02-18,5,97294,1128704,86523,de,8652302,Pattern,https://www.makerist.de/patterns/herrenshirt-helge-xxs-5xl-beamerfaehig,Ich bin begeistert von dem Schnittmuster. Es lassen sich sehr gut Panelstoffe damit nähen und das Ergebnis ist super. Vielen Dank 🧵🪡👍,1605746,Küstenschnitt DE,I am delighted with the pattern. It is very good for sewing panel fabrics and the result is great. Thank you very much 🧵🪡👍,Positive
47,2024-02-17 23:30:20.606000,2024-02-17,5,97291,808060,115653,de,11565302,Pattern,https://www.makerist.de/patterns/babyrockhose,"Toller Schnitt und super erklärt. 
Er kann sowohl schlicht als auch aufwendig genäht genäht werden. Und ein absoluter Allrounder ",1750409,Herr knirps & das Himbeermädchen,"Great cut and very well explained. 
It can be sewn in a simple or elaborate way. And an absolute all-rounder ",Positive
48,2024-02-17 16:42:22.405000,2024-02-17,4,97284,229055,78465,de,7846502,Pattern,https://www.makerist.de/patterns/ebook-rolltop-rucksack-baxxter-45x35x10cm,"Mit dem Endergebnis bin ich sehr zufrieden, aber wie schon in der Beschreibung gesagt, ist die Anleitung definitiv nichts für Anfänger. Man sollte schon Erfahrung in Sachen Taschen nähen haben, denn manche Dinge werden vorausgesetzt und nicht näher erl",1501703,Schnittrebell,"I am very happy with the end result, but as already said in the description, the instructions are definitely not for beginners. You should have some experience sewing bags, because some things are assumed and not explained in detail.",Mixed
49,2024-02-18 09:59:30.652000,2024-02-18,5,97307,585418,104903,de,10490302,Pattern,https://www.makerist.de/patterns/e-book-dellibag-shirt-groesse-74-158,Das Shirt ist der Knaller. Richtig cool auch für schon etwas größere Kids. Junior liebt es.,2142422,Nähfußion,The shirt is awesome. Really cool even for older kids. Junior loves it.,Positive
50,2024-02-18 09:58:32.330000,2024-02-18,5,97306,585418,104906,de,10490602,Pattern,https://www.makerist.de/patterns/e-book-kuscha-set-beanie-steckschal,Tolles Kuschelset. Super schnell genäht. ,2142422,Nähfußion,Great cuddly set. Super quick to sew. ,Positive
51,2024-02-18 10:19:14.097000,2024-02-18,5,97311,585418,104885,de,10488502,Pattern,https://www.makerist.de/patterns/e-book-rezita-umhaengetasche-2-reissverschlusspositionen,"Süße Tasche mit viel Stauraum. 
Tolle bebilderte Schritt für Schritt Anleitung ",2142422,Nähfußion,"Cute bag with lots of storage space. 
Great illustrated step-by-step instructions ",Positive
52,2024-02-18 16:10:13.641000,2024-02-18,5,97320,1060413,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,"Ein super tolles Schnittmuster, auch für Anfänger. Das Highlight ist das Panel in der Mitte. Es gibt soviel Gestaltungsmöglichkeiten, jede Totebag wird anders und einzigartig. Anleitung ist super verständlich und Zuschnitt mit Beamer total easy. ",2142422,Nähfußion,"A really great pattern, even for beginners. The highlight is the panel in the middle. There are so many design options, each tote bag is different and unique. Instructions are super easy to understand and cutting with a projector is really easy. ",Positive
53,2024-02-19 08:56:19.718000,2024-02-19,4,97333,1502644,60300,de,6030002,Pattern,https://www.makerist.de/patterns/ebook-herren-hoodie-daddy-melian-xs-5xl,"Super Schnitt für Männer! Ich habe den gleichen für Damen. 

Ich weiß nicht, ob ich die Anleitung nicht richtig gelesen habe, aber als ich den Pullover mit Kapuze genäht habe, hat mir immer Stoff gefehlt und ich musste etwas tricksen. ",507502,Melian´s kreatives Stoffchaos,"Great cut for men! I have the same one for women. 

I don't know if I didn't read the instructions properly, but when I sewed the hoodie, I was always missing fabric and had to do some tricks. ",Positive
54,2024-02-19 10:36:46.995000,2024-02-19,5,97346,62873,115615,de,11561502,Pattern,https://www.makerist.de/patterns/e-book-totebag-elegance-paneltasche,"Als absoluter Anfänger hab ich mich an die Totebag gewagt,durch die bebilderte Anleitung und dem Video war es jedoch gar nicht schwer und ich habe meine erste Tasche genäht.Sehr zu empfehlen!",2142422,Nähfußion,"As an absolute beginner I tried my hand at the tote bag, but the illustrated instructions and video made it not difficult at all and I sewed my first bag. Highly recommended!",Positive
55,2024-02-19 08:18:19.008000,2024-02-19,5,97331,1593877,53029,de,5302902,Pattern,https://www.makerist.de/patterns/retro-boxershorts-moritz-80-164-freebook,"Ich bin prima zufrieden mit dem Schnittmuster und der Anleitung. Der Schnitt passt perfekt. Vielen Dank dafür, ich bin ganz glücklich damit. ",274668,Engelinchen Design,"I am very happy with the pattern and instructions. The cut fits perfectly. Thank you very much for that, I am very happy with it. ",Positive
56,2024-02-19 08:58:11.381000,2024-02-19,5,97334,1833004,90457,de,9045702,Pattern,https://www.makerist.de/patterns/freebook-schulter-spucktuch,"Sehr schönes Schnittmuster und die Anleitung dazu ist auch super. Sehr gut für Anfänger geeignet und schnell genäht.
Ich habe auf der einen Stoffseite meine Stoffreste (beschichtete Baumwolle) verarbeitet und da der Stoff nicht mehr hoch genug war ein",763366,Selbernähen.net,"Very nice pattern and the instructions are great too. Very suitable for beginners and quick to sew.
I used my scraps of fabric (coated cotton) on one side of the fabric and as the fabric was no longer high enough I",Positive
57,2024-02-19 10:34:56.712000,2024-02-19,5,97345,835929,99835,de,9983502,Pattern,https://www.makerist.de/patterns/plottervorlage-groessenlabel,Sehr nette Größenlabels und lassen sich super an meine Bedürfnisse anpassen ,245779,73engelchen,Very nice size labels and can be easily adapted to my needs ,Positive
58,2024-02-19 04:24:13.471000,2024-02-19,5,97327,2203424,100249,fr,10024902,Pattern,https://www.makerist.fr/patterns/patron-de-couture-hommes-taille-s-xxl-a4-a0-albert,Patron parfait !!! Réalisé 2 fois en guise de haut de pyjama pour mon mari et mon fils de 40 ans. Ils adorent 👌,1964175,MUNA patterns FR,Perfect pattern!!! Made twice in the form of high pyjamas for my wife and my 40-year-old son. They love them 👌,Positive
59,2024-02-19 09:29:46.524000,2024-02-19,5,97338,1956360,47260,de,4726002,Pattern,https://www.makerist.de/patterns/stickdatei-schnullertasche-in-the-hoop-tasche-302,"Der Download hat super funktioniert, ich konnte sofort loslegen. Und die Stickdatei ist sehr sauber und wirklich Schritt für Schritt gut erklärt. Es war meine erste Arbeit in der Art, und ich bin begeistert ",202543,Design-by-Jasmina,"The download worked really well, I was able to get started straight away. And the embroidery file is very neat and really well explained step by step. It was my first work of this kind and I am thrilled",Positive
